# mesh name: boxMesh_1
# primitive scorer name: dose
# iX, iY, iZ, total(value) [Gy], total(val^2), entry
1,36,23,1.433435755125784e-08,5.062055739396628e-17,11
1,36,24,2.221774134261279e-08,9.060569506660826e-17,13
1,36,25,1.94452183980538e-08,6.106526854424656e-17,14
1,36,26,1.048596815136182e-08,1.10510532264656e-17,13
1,36,27,9.042781069543526e-09,3.011409561209024e-17,6
1,36,28,1.079373605377774e-08,1.826411954512939e-17,10
1,36,29,7.434306238457961e-09,8.868962148784961e-18,10
1,36,30,2.478250155050291e-09,8.9909732603347e-19,8
1,36,31,1.851059972778208e-08,8.33366713393909e-17,12
1,36,32,1.657815067447252e-08,5.917443949206913e-17,12
1,36,33,2.117427702503937e-08,1.091115169014514e-16,9
1,36,34,2.053954492282344e-09,1.643572662564588e-18,5
1,36,35,6.148133472366751e-09,8.0816656739863e-18,10
1,36,36,1.178501540927449e-08,1.759033706819235e-17,14
1,36,37,2.067200140458713e-08,1.102092246243958e-16,7
1,36,38,2.38948943364315e-08,1.155526466957529e-16,10
1,36,39,5.358613099257553e-09,5.984169160991418e-18,5
1,37,0,1.734801243444223e-08,7.887213527459275e-17,8
1,37,1,1.026637222594558e-08,2.846118970397399e-17,6
1,37,2,2.709009456656188e-09,2.496928041821058e-18,6
1,37,3,5.876024122800067e-09,8.14862225671586e-18,6
1,37,4,1.373047328365099e-08,8.264941391162163e-17,6
1,37,5,3.524042716267703e-09,2.10663158582135e-18,9
1,37,6,9.978784696404496e-09,1.388629703542257e-17,8
1,37,7,5.159982007363751e-08,7.413046445974811e-16,7
1,37,8,1.628037882789133e-08,6.468177297328946e-17,11
1,37,9,1.266610596169157e-08,2.25404759430243e-17,12
1,37,10,1.673979591730987e-08,8.235984309764092e-17,9
1,37,11,3.871428048049901e-08,1.574063048284318e-16,18
1,37,12,2.560638703925463e-08,9.946090049267545e-17,15
1,37,13,2.924582904253393e-08,1.493390162809333e-16,13
1,37,14,1.180360388897763e-08,3.997110665115767e-17,10
1,37,15,1.224846038976236e-08,1.806080198591281e-17,11
1,37,16,2.180559612535603e-08,2.143892759434387e-16,11
1,37,17,9.112375177456243e-09,1.07764995028732e-17,12
1,37,18,1.193759809409297e-08,3.556377918857418e-17,10
1,37,19,2.396238337709718e-08,7.518553601991392e-17,11
1,37,20,1.870409460095994e-08,1.598116117571193e-16,9
1,37,21,2.230897761140169e-08,5.312004955381799e-17,14
1,37,22,6.04629719746438e-08,6.936748984737445e-16,12
1,37,23,1.153924565676457e-08,2.871534264857166e-17,9
1,37,24,1.97098335641565e-08,1.724465283446996e-16,11
1,37,25,8.869614807255321e-09,1.26278855718091e-17,10
1,37,26,4.032460907515129e-09,3.066877135856098e-18,9
1,37,27,1.041948714975707e-08,1.577856991014145e-17,12
1,37,28,1.541965289174014e-08,4.908905260672363e-17,9
1,37,29,7.475437519990495e-09,1.048980289606269e-17,6
1,37,30,2.454720391759675e-09,1.876500139122642e-18,4
1,37,31,1.514234270547113e-08,2.688132178600143e-17,14
1,37,32,7.798677894923941e-09,7.773897891246435e-18,10
1,37,33,9.837976036840822e-09,1.607154078999023e-17,11
1,37,34,7.258234500689546e-09,2.982755604429712e-17,3
1,37,35,1.993818725573123e-08,1.154560341233998e-16,9
1,37,36,1.484728072808424e-08,3.703280663600918e-17,10
1,37,37,4.38859892847208e-09,4.737279912079697e-18,5
1,37,38,5.547947351148614e-09,7.434247435368528e-18,7
1,37,39,1.026989334511588e-08,3.531270331376017e-17,8
1,38,0,1.775786630043387e-09,1.497470164683294e-18,3
1,38,1,6.296508572325254e-08,2.824948260568576e-15,8
1,38,2,2.006223448542932e-08,6.216585148388424e-17,12
1,38,3,9.400188265122133e-09,1.80717220068791e-17,9
1,38,4,9.230587667391274e-09,1.488088568775988e-17,10
1,38,5,2.142756738244776e-08,1.214737224099607e-16,10
1,38,6,2.614423607029222e-08,1.291268176220409e-16,15
1,38,7,1.491380526827291e-08,5.161630876803476e-17,10
1,38,8,8.917425655186347e-09,1.689060101033204e-17,6
1,38,9,3.886048605596074e-08,8.958635984555986e-16,6
1,38,10,1.095950338435145e-08,3.222802468849159e-17,9
1,38,11,7.123012997951767e-09,9.567310587248203e-18,10
1,38,12,1.956449317985831e-08,7.329183620409058e-17,11
1,38,13,2.464196218299124e-08,1.817932897555385e-16,10
1,38,14,1.938299490365294e-08,5.699219807776449e-17,16
1,38,15,9.424794891063577e-09,1.793737273697407e-17,7
1,38,16,2.396992595745376e-08,6.481262935610208e-17,14
1,38,17,6.861536782125361e-08,2.388860049420809e-15,12
1,38,18,1.121582398098399e-08,2.378829492872489e-17,12
1,38,19,1.556374107261548e-08,6.959301148645742e-17,9
1,38,20,4.313730014613758e-09,6.325553734966329e-18,7
1,38,21,3.178300936280985e-08,3.85358202178921e-16,16
1,38,22,1.847951577783668e-09,3.040246441353194e-18,3
1,38,23,1.760169535200618e-08,4.231915297200498e-17,11
1,38,24,9.625120211200057e-09,1.307318337012666e-17,8
1,38,25,6.417366700611516e-09,2.007298186576122e-17,9
1,38,26,2.542836845115216e-08,1.506049710402388e-16,12
1,38,27,9.03050337369256e-09,2.810855054880116e-17,7
1,38,28,2.355701998275819e-08,2.279037543216234e-16,10
1,38,29,3.006169891225506e-08,2.960293481110216e-16,16
1,38,30,2.418220260662359e-08,7.231677272310454e-17,16
1,38,31,1.030813839976387e-08,1.249163773043677e-17,12
1,38,32,1.31250111520439e-08,1.823735061637039e-17,14
1,38,33,7.375881209521971e-09,9.886076383455728e-18,8
1,38,34,4.084364131940392e-09,5.625284286363187e-18,5
1,38,35,6.195539254316157e-09,9.982116786120794e-18,5
1,38,36,2.949039362055057e-09,6.622196750904566e-18,2
1,38,37,5.288854510195938e-09,6.561871556546233e-18,5
1,38,38,7.014092109626155e-09,3.641128479073241e-17,4
1,38,39,9.318538009290405e-09,2.232261101548454e-17,6
1,39,0,1.12672609473204e-08,1.212958326389055e-17,13
1,39,1,6.615004313383116e-09,1.076824380770617e-17,6
1,39,2,5.059713407171167e-09,4.316803199555783e-18,8
1,39,3,5.342252786598741e-09,6.66355376736469e-18,6
1,39,4,2.459853865843481e-08,5.616392820996776e-17,17
1,39,5,5.121495350396309e-09,7.928276889863066e-18,4
1,39,6,3.124982287833383e-09,2.181525375000178e-18,7
1,39,7,4.879899202867763e-09,4.168513788227789e-18,8
1,39,8,6.965706183865884e-09,9.731985963196304e-18,8
1,39,9,5.959753730531162e-09,6.311748292172928e-18,7
1,39,10,7.951439463406563e-09,1.538730008091403e-17,6
1,39,11,1.220235494743873e-08,3.750524992747384e-17,10
1,39,12,1.150384755608415e-08,1.177192116595776e-17,15
1,39,13,1.344936569618482e-08,3.960676718554501e-17,8
1,39,14,1.620991294927678e-08,8.399981401131669e-17,8
